US ATLETICA VEDANO;262
Brianza Team;206
Rotten Athletic;189
Atletica Corti e Veloci;169
Lupus in fabula Track & Field;168
4PINI;152
Anannasavanna Team;105
Robur Bomber;51
Atletica Virtuosi Portici;50
Napoli;36
graviteu;35
comedians;29
CUS TORINO;28
Lyon AC;24
The Hunters;21
AV Parthenon;21
Artica;16
Tauhorse;16
UPOL GAVIRATE;15
Mikele;15
Angers club;15
Atletico Babillo;13
santacecilia;13
Poststrutturalista Fallito;13
I biancoverdi;12
Bourg D'Oisans runners;12
Lucchirpool;11
PoLLiCe VeRDe;11
Taz Ciclone Atletica;11
Atletica Alessandria;8
DEDS;8
LG Potsdam;8
Guanacos;8
Calabria;7
S.A.S;7
Monteverde Runners;7
Atletica Chiesina;7
Citius-Altius-Fortius;7
Kingstonians;7
Sants 2.0;7
Piovese;6
baboom;6
Haize Gorria;6
Zoontjens Squad;6
ErCobra's Athletics Team;5
Atletica Rinella;4
Red Panda;4
Atletica Certosa;4
Gargiullo;4
Giovani lepri;4
Dalmaria Athletics;4
Al Malik Arresh;3
Polisportiva Casarosa;3
Atletica Buscate;3
Atletica Buonappetito;3
Rum&sigari;3
The Coach Team;1
Atletica Petricci;1
Scatoleria Val di Peppa;1
Zero to Hero;1
