Guanacos;127
SomeTeam;105
Bergamo Atletica;83
DEFENSORES DE VGG;75
Deportivo Huitzilopochtli;54
Akitas;52
ASS. ATL. REGGIO C.;44
West Lakes TC;38
_Lviv_;36
Los Mejores Run;34
GatPact;32
Quantum TC;31
FC eversel;26
Freemen;19
ASTRAPI;19
Runyan Lake Blue Racers;19
Iendracht Oilsjt;18
Centauros Villavo;18
Benjamin;17
GGC Team;17
comedians;16
Quemerford Harriers;16
BA Athletic Club;16
KS Miszcze;15
Mafate;15
Kootenay Grizzlies;14
GREEN ROCHAS;14
Drekaflugan;14
Coureurs de Bois;14
Ghostrunners;13
Megalo Atletica Griso;13
Pietro's Athletes;13
AC Bert;13
Make food not war;13
Atletica Chiesina;13
TuS Erbse;13
CUS TORINO;13
Connecticut Racing Club;11
TSV Verne 08/15;11
Team Gecko;11
Mountaineers;11
Kenya Runners;11
Fortitudo Vercelli;11
Crusaders;11
Catalytical AC;10
g.s. Artiglio Athletics;9
Batafieu Olympique;8
Taz Ciclone Atletica;8
Bays Athletic;8
AC MegaSpike;8
Pampeiro;8
Highfield;7
Annitsford Athletic Club;7
Boston Bandits;7
Teerlunge;7
The Knicks;7
L-Dot Athletics;7
Kingstonians;7
CHIOS ATHLETICS CLUB;7
METZOULA Athletics Club;7
Jibiri Resurrection;6
TSV Helmstedt;6
Roter Stern Walddorf;6
Hacksaws;6
Domstad Athletics;6
Tomtebo IF;5
ATLETISMO CASTELLONENSE;5
cuchifrito´s brown;5
C.A. Athleo Cieza;5
Qubass Squad;5
Olympiakos Kalamarias;4
The Dark Knights;4
Mons Athletics;4
Polisportiva Casarosa;4
EDESSA CITY;4
Tahsis Kw Uhnx Wa;3
Eabeb;3
