Ragnar;231
Misty Mountain Homies;218
GatPact;101
Seacoast Cruisers;80
Hong Kong AC;79
Aspiring Athletes;73
Ste-Gemmes;62
ASS. ATL. REGGIO C.;53
Alexandria III;48
Showtime;47
Haize Gorria;46
Hobart Fliers;45
Brianza Team;40
Prairie State Track Club;30
Manila TC;26
Quantum TC;26
Elan Demars;25
Goose Hollow RC;25
FC eversel;23
West Lakes TC;18
ASTRAPI;17
Torpedo Barbarossa;16
Quemerford Harriers;16
Munich Running Club;16
Churchfield Chics;15
US ATLETICA VEDANO;15
Ivory Bydgoszcz;15
Blue Ridge Express Running Club;15
Run-DMC;14
Lupus in fabula Track & Field;14
Robur Bomber;14
Lucchirpool;14
Angers club;13
Batafieu Olympique;13
SomeTeam;11
AC Geraardsbergen;11
Caledonian;11
Achilles-Top2;10
De TufTufClub;10
AV Parthenon;10
LC_Pokémon;9
Irvines AC;9
Kenya Runners;9
UltraRun;8
Gamila;8
Angel Team;8
av Passaat;8
ATLETICO LEBOWSKI II;8
Club de Atletismo Los Castaños;7
Napoli;7
Polisportiva Casarosa;7
The Hills;7
De snelle rakkers;7
STV Silberklinge;7
CopenhagenNV;7
BW Koblenz;7
Freemen;7
Andrew United;6
Dalmaria Athletics;6
Connecticut Racing Club;6
Artense;6
FTC Isti;6
Donetsk Athletic;6
Kingstonians;6
Academia Athens;5
Hamburg meine Perle;5
Atletismo Lima;5
Alstaden;5
AC Moribundus;5
LG Potsdam;5
baboom;5
TSV Verne 08/15;5
Ohio Elite TC;4
A.C. Giogala;4
Brasília Athletics;4
Atletika Ištra;4
BC Berg;4
Flying Cats;4
Happy Human Track Club;4
CUS TORINO;4
Achiless;3
Giovani lepri;3
EDESSA CITY;3
DMGTO Athletics;3
santacecilia;3
Hacksaws;3
comedians;3
1. FC Versandkostenfrei Potsdam;3
Cows Track Club;3
AC MegaSpike;3
Burdel;2
AC Heemserbos;2
Pottlandteam;2
ACADEMY;2
Canyadó Atletisme;2
Viesulis;2
GREEN ROCHAS;2
LEONARD ATLETISMO;2
Real Sociedad;2
Black Sheep;1
Paso Team;1
Les chats mous;1
Bergamo Atletica;1
Iendracht Oilsjt;1
Teerlunge;1
Pharaons AC;1
Gazi Athletics;1
BMC Praha;1
Wacky Racers;1
ACR Cambra;1
Roter Stern Walddorf;1
ODZ Grabów;1
Tlenkobary;1
