Taz Ciclone Atletica;148
Guanacos;122
DEDS;89
Guns n' Roses;85
comedians;50
KS Miszcze;50
SomeTeam;47
Hacksaws;45
Lyon AC;37
Atletiekmasters;34
Batafieu Olympique;34
Menexedes;32
Loughborough Harriers;32
METZOULA Athletics Club;30
Brianza Team;30
Lucchirpool;30
Haliaballes;30
ASS. ATL. REGGIO C.;28
AV Parthenon;27
Squadra Rossa;26
MunZe;25
Elan Demars;25
Quemerford Harriers;24
SC Motor Jena;24
CA París;24
TSV Helmstedt;23
Psomiadis;23
1312;22
Teerlunge;21
Bjornhojden;21
AC Bert;20
Donetsk Athletic;20
_Lviv_;20
BMW Jelenia Gora;20
Flying Borzakovskis;18
GatPact;16
Ste-Gemmes;16
TuS Erbse;14
(F)egyház;14
The Hunters;14
LEONARD ATLETISMO;13
Lupus in fabula Track & Field;13
av Passaat;12
Weymouth Bay Sharks;12
Uglo;12
Spordiklubi Tervis;11
Iendracht Oilsjt;11
TJ Veľký Grob;10
TSV Verne 08/15;10
Sanderek;9
LG Potsdam;9
Jocko club;9
Spartak-99;8
Boston Bandits;8
Pietro's Athletes;8
Artica;8
Torpedo Barbarossa;8
Hervas Team;8
Egaleo City Predators;8
Runners 4life;8
SC Olympia Lorsch 1907;8
Janelas Athletic;7
Alkoolika Remalia;7
Andrew United;7
UGH team;7
Kingstonians;7
Kenya Runners;7
sporting da cruz de pau;7
Mallen IF;7
GUSIMEDIA ATLETISMO CLUB;7
Argentinos del Norte;7
GS Indomita;7
Deportivo Huitzilopochtli;6
Wilki Walbrzych;6
Salem Panthers;6
atromitos texas;6
BW Koblenz;6
Bumble Bees AC;6
Roqath;6
FC Captain;5
cuchifrito´s brown;5
Sportgruppe Kraftlos;5
Mafate;5
Olympian;5
Atletica Petricci;4
Mykonaikos;4
Fortitudo Vercelli;4
Bankrupt Bankers;4
STV Silberklinge;4
Astoria Troy Walbrzych;4
Ragnar;4
baboom;4
MonsAthle;4
Goose Hollow RC;4
Athletic club Azzurra Napoli 2008;4
AC Sahara Břeclav;3
Sheltox;3
Achilles-Top2;3
Helmets;3
Bergamo Atletica;3
Bays Athletic;3
The Knicks;3
A.S. Efivos Chios;3
ATLETICA MARCONI;3
Nekkire Calcio;3
Zico;3
accoudesake;3
Kluengel Colonia;3
Benjamin;3
EDESSA CITY;3
maml AC;2
AC Libro;2
AC Elephant Mladá Boleslav;2
Atletica Chiesina;2
AC Premium;2
De parkwacht;2
Jasiek Der Club;2
Kajsatorpet;2
Družba 5;2
Atletismo Prestige;1
Knie Athletics;1
AC DeKa;1
FBI;1
De TufTufClub;1
Polisportiva Casarosa;1
ASTRAPI;1
