US ATLETICA VEDANO;1778213
LG Potsdam;1305797
Ste-Gemmes;833700
Sants 2.0;803431
Angers club;660867
SexyPistols;500178
Deus Sive Natura;437238
Atletica Virtuosi Portici;373281
Anannasavanna Team;338290
Guanacos;322159
Lupus in fabula Track & Field;283564
Atletica Corti e Veloci;276879
Quemerford Harriers;250878
Chungking Express;245358
Prairie State Track Club;245029
Rotten Athletic;232606
Funkart;232437
Ragnar;214966
The Hills;209908
ASS. ATL. REGGIO C.;209557
Squadra Rossa;208333
ATLETISMO CASTELLONENSE;207808
Quantum TC;198127
Aubenas AC;197237
MunZe;192864
Brianza Team;192581
AV Parthenon;189724
AC Thwarthen;189286
Spordiklubi Tervis;187382
Blue Ridge Express Running Club;187143
Corredores Populares;182193
Runners 4life;181591
AK 24. Julija;177125
DEDS;175370
Ballyfin;171389
graviteu;171323
boktorense;167143
Haize Gorria;165099
Andrew United;165014
CDUP;146620
I biancoverdi;130000
Mikele;130000
Les ongles incarnés;129392
BA Athletic Club;127664
Los Pitufos;123803
Janelas Athletic;106389
Les Galopeurs;105000
Wizkids;103038
Olympian;100858
Run-DMC;97948
GatPact;89923
Churchfield Chics;87750
Donetsk Athletic;86290
Sportomar;85556
De snelle rakkers;83333
LOS MANTAS;83333
Goose Hollow RC;81845
UPOL GAVIRATE;80000
Atletismo Lima;78640
AC Litrpůl;78005
Aspiring Athletes;78004
STV Silberklinge;75428
Atletica Buonappetito;74906
L-Dot Athletics;72938
av Passaat;72792
Besaid Aurochs AT;72198
SV Furpach;69445
Atletiekmasters;69121
Bielany Orthalions;68254
1312;67867
Kenya Runners;64425
CA la mafia;62937
Iron Road Runners;62109
atromitos texas;61049
Dalmaria Athletics;58842
Siara Team;56373
LC_Pokémon;55283
BMC Praha;53119
Mallen IF;53006
Angel Team;50000
SG Endschuetz;49538
NorCal Track Club;48334
BMW Jelenia Gora;45758
Zico;44749
TJ Veľký Grob;44468
Guns n' Roses;43056
West Lakes TC;42717
Ohio Elite TC;42607
Catalytical AC;42391
GREEN ROCHAS;42383
Zorros Run;42257
Bjornhojden;42049
Uglo;39865
Wilki Walbrzych;39397
Caledonian;37699
Bourg D'Oisans runners;37619
Silkeborg AK;37239
Kivikon Urheilijat;36859
CAL Spora;36667
Alkoolika Remalia;36442
Coureurs de Bois;36075
AC Katowice;35000
Odessa;34494
AC Notor;34351
Les Cidrées;33997
Poststrutturalista Fallito;33333
The Hunters;33333
Hervas Team;33333
Athletic Club Valdainois;33253
SC Motor Jena;32702
Indomables;32692
AC Bert;31963
Nekkire Calcio;30086
AC Heemserbos;29595
LSV Gera;29259
Lominiric AC;28564
Spartak-99;26521
ESTIQAADZI;26449
Benjamin;26133
Slizgacze;25500
Hacksaws;25227
Monteverde Runners;25000
TuS Erbse;24540
Apex Athletics;24425
De TufTufClub;24348
Hobart Fliers;24012
Verrazano TC;23391
Zero to Hero;22596
Low Country TC;22500
Argentinos del Norte;22179
Calabria;21005
ULA Arlon;20468
Tauhorse;20373
Reading Palm Faces;20145
Robur Bomber;20000
Titans;19748
Graffiti;19048
Showtime;18821
Vulcano Athletic;18515
Odivelas Clube;18348
Drekaflugan;18286
Club Atletismo Huelva;18056
TJ Sparta Doly Kladno;17083
Atletica Rogenese;17045
Weymouth Bay Sharks;16897
Speed nugget;16799
TSV Verne 08/15;16667
ATHENA Nike;16667
SC Brandenburg;16667
C.A. Athleo Cieza;16346
Bohemie;16207
Komper;15596
Achilles-Top2;15352
Great Divide AC;14989
