Anannasavanna Team;55511
ATLETICA MARCONI;48245
ATHENA Nike;45253
Rotten Athletic;44512
Brianza Team;43546
US ATLETICA VEDANO;42072
Polisportiva Casarosa;41267
UPOL GAVIRATE;39272
Atletica Virtuosi Portici;36629
comedians;35691
Fortitudo Vercelli;33590
Napoli;31424
Voltrese;30829
Atletica Lussi;29526
Atletica Gradoli;28761
Atletica Corti e Veloci;28304
Atletica Rinella;27820
Atletica Vulture;25930
Abracalabria;22096
Atletica Buscate;20675
Piovese;20643
Poststrutturalista Fallito;19740
S.A.S;19167
Micione;18595
graviteu;18370
Lupus in fabula Track & Field;18097
Atletica Buonappetito;17665
Bib team;16578
baboom;16194
Pro voyeurs;15814
Gatti Neri;15788
Red Panda;14787
Scussaseatletica;13734
Polska Love;13249
Sin Prisa;12201
ASS. ATL. REGGIO C.;11651
CUS TORINO;11206
Lucchirpool;10930
The Hunters;10197
Atletica Borgo;10041
GS Indomita;9847
MaDema;9385
Mikele;9244
g.s. Artiglio Athletics;9061
PoLLiCe VeRDe;8538
Atletica Rogenese;8181
nonno bandi track & field;8057
Virtus Garibellini Siena;7724
ErCobra's Athletics Team;7603
Gargiullo;7429
Atletica Certosa;7297
Robur Bomber;6816
Tauhorse;6523
Atletica Petricci;6105
Atletica Tre Colli Scicli;5428
Atletica Fagionegliese;5406
Alkantara;5275
Atletica Chiesina;4833
LG Potsdam;4443
Monteverde Runners;4279
Giovani lepri;4180
Rum&sigari;3780
San Benedetto dei Marsi;3770
LessoPearà;3607
CDUP;3540
Scatoleria Val di Peppa;3329
Lyon AC;3049
Athletics Professional Team;2656
AV Parthenon;2383
Phantasia A.C.;2262
Molfetta Warriors;2245
Sovereign;2010
Gravel Team;1970
Plato Stars;1937
Taz Ciclone Atletica;1805
Gold Fires Athletics Team;1770
Deportivo Diez de Febrero;1576
Falcon House;1215
DEDS;1199
BA Athletic Club;1186
Sants 2.0;1177
Kingstonians;1170
santacecilia;1168
Calabria;1147
Angers club;1140
Zorros Run;1139
I biancoverdi;1129
Fc Alisa;1086
Guanacos;1084
Bourg D'Oisans runners;1080
Dalmaria Athletics;1068
Il Pirata;1010
ATLETICO LEBOWSKI II;1008
A.C. Giogala;991
Cops;910
ESTIQAADZI;907
Uks Gdańsk;889
AV UNITAS SITTARD GELEEN;880
Megalo Atletica Griso;852
SAV;766
Lokomotiv Peppest;728
AC Sklotatran Poltár;650
chiavarese;578
S.A. Vicenza;533
Red Eagles;531
Żaki Szczecin;421
