US ATLETICA VEDANO;591712
Rotten Athletic;504649
Anannasavanna Team;428379
Brianza Team;391353
Atletica Virtuosi Portici;374216
Atletica Corti e Veloci;347765
Poststrutturalista Fallito;260241
Lupus in fabula Track & Field;213989
ATHENA Nike;203138
UPOL GAVIRATE;190521
comedians;176943
ATLETICA MARCONI;168254
Napoli;163949
graviteu;161580
ASS. ATL. REGGIO C.;146223
Fortitudo Vercelli;123951
Polisportiva Casarosa;112474
Atletica Buonappetito;111259
Atletica Rinella;108781
Mikele;107359
LG Potsdam;86250
Voltrese;81507
Atletica Buscate;80436
CUS TORINO;79830
Atletica Lussi;76736
The Hunters;74246
Atletica Gradoli;74243
Micione;71598
baboom;69479
Atletica Vulture;63994
Lucchirpool;62731
S.A.S;62384
Abracalabria;60225
Tauhorse;60224
Piovese;59845
Rum&sigari;56786
Monteverde Runners;55981
Robur Bomber;54577
Sin Prisa;45655
Red Panda;45569
Bib team;44016
Gatti Neri;43358
PoLLiCe VeRDe;40573
Pro voyeurs;40138
Polska Love;40129
AV Parthenon;39375
Scussaseatletica;37190
Gargiullo;36423
Atletica Certosa;34701
CDUP;32500
I biancoverdi;30000
Angers club;30000
Guanacos;30000
Sants 2.0;30000
Dalmaria Athletics;30000
Lyon AC;28125
GS Indomita;25106
MaDema;24810
Atletica Borgo;24601
ErCobra's Athletics Team;23816
g.s. Artiglio Athletics;22828
Giovani lepri;21848
Atletica Rogenese;20642
Virtus Garibellini Siena;20419
Kingstonians;18750
BA Athletic Club;18750
DEDS;18750
Zorros Run;18750
nonno bandi track & field;18056
Alkantara;17326
Atletica Petricci;16815
Atletica Chiesina;16729
Taz Ciclone Atletica;16250
San Benedetto dei Marsi;14993
Atletica Fagionegliese;14160
Atletica Tre Colli Scicli;12781
santacecilia;12500
Bourg D'Oisans runners;12500
Molfetta Warriors;12328
Scatoleria Val di Peppa;11670
LessoPearà;10415
Calabria;9375
Athletics Professional Team;6524
Plato Stars;5724
Phantasia A.C.;5456
Fc Alisa;5357
Gravel Team;4550
Falcon House;4318
Uks Gdańsk;4167
Deportivo Diez de Febrero;3992
A.C. Giogala;3750
ATLETICO LEBOWSKI II;3125
Il Pirata;3072
SAV;3063
Gold Fires Athletics Team;2969
Sovereign;2902
Cops;2679
chiavarese;2344
Megalo Atletica Griso;1974
ESTIQAADZI;1786
AV UNITAS SITTARD GELEEN;1630
S.A. Vicenza;1500
AC Sklotatran Poltár;1293
Lokomotiv Peppest;1293
Red Eagles;1293
Żaki Szczecin;1250
